Video Name,Fusion Threshold,Normal mIoU road,Overwritten mIoU road,Normal mIoU sidewalk,Overwritten mIoU sidewalk,Normal mIoU building,Overwritten mIoU building,Normal mIoU wall,Overwritten mIoU wall,Normal mIoU fence,Overwritten mIoU fence,Normal mIoU pole,Overwritten mIoU pole,Normal mIoU traffic light,Overwritten mIoU traffic light,Normal mIoU traffic sign,Overwritten mIoU traffic sign,Normal mIoU vegetation,Overwritten mIoU vegetation,Normal mIoU sky,Overwritten mIoU sky,Normal mIoU person,Overwritten mIoU person,Normal mIoU car,Overwritten mIoU car,Normal mIoU truck,Overwritten mIoU truck,Normal mIoU bus,Overwritten mIoU bus,Normal mIoU motorcycle,Overwritten mIoU motorcycle,Normal mIoU bicycle,Overwritten mIoU bicycle,Normal Accuracy road,Overwritten Accuracy road,Normal Accuracy sidewalk,Overwritten Accuracy sidewalk,Normal Accuracy building,Overwritten Accuracy building,Normal Accuracy wall,Overwritten Accuracy wall,Normal Accuracy fence,Overwritten Accuracy fence,Normal Accuracy pole,Overwritten Accuracy pole,Normal Accuracy traffic light,Overwritten Accuracy traffic light,Normal Accuracy traffic sign,Overwritten Accuracy traffic sign,Normal Accuracy vegetation,Overwritten Accuracy vegetation,Normal Accuracy sky,Overwritten Accuracy sky,Normal Accuracy person,Overwritten Accuracy person,Normal Accuracy car,Overwritten Accuracy car,Normal Accuracy truck,Overwritten Accuracy truck,Normal Accuracy bus,Overwritten Accuracy bus,Normal Accuracy motorcycle,Overwritten Accuracy motorcycle,Normal Accuracy bicycle,Overwritten Accuracy bicycle,Normal Precision road,Overwritten Precision road,Normal Precision sidewalk,Overwritten Precision sidewalk,Normal Precision building,Overwritten Precision building,Normal Precision wall,Overwritten Precision wall,Normal Precision fence,Overwritten Precision fence,Normal Precision pole,Overwritten Precision pole,Normal Precision traffic light,Overwritten Precision traffic light,Normal Precision traffic sign,Overwritten Precision traffic sign,Normal Precision vegetation,Overwritten Precision vegetation,Normal Precision sky,Overwritten Precision sky,Normal Precision person,Overwritten Precision person,Normal Precision car,Overwritten Precision car,Normal Precision truck,Overwritten Precision truck,Normal Precision bus,Overwritten Precision bus,Normal Precision motorcycle,Overwritten Precision motorcycle,Normal Precision bicycle,Overwritten Precision bicycle,Normal Recall road,Overwritten Recall road,Normal Recall sidewalk,Overwritten Recall sidewalk,Normal Recall building,Overwritten Recall building,Normal Recall wall,Overwritten Recall wall,Normal Recall fence,Overwritten Recall fence,Normal Recall pole,Overwritten Recall pole,Normal Recall traffic light,Overwritten Recall traffic light,Normal Recall traffic sign,Overwritten Recall traffic sign,Normal Recall vegetation,Overwritten Recall vegetation,Normal Recall sky,Overwritten Recall sky,Normal Recall person,Overwritten Recall person,Normal Recall car,Overwritten Recall car,Normal Recall truck,Overwritten Recall truck,Normal Recall bus,Overwritten Recall bus,Normal Recall motorcycle,Overwritten Recall motorcycle,Normal Recall bicycle,Overwritten Recall bicycle,Normal F1 Score road,Overwritten F1 Score road,Normal F1 Score sidewalk,Overwritten F1 Score sidewalk,Normal F1 Score building,Overwritten F1 Score building,Normal F1 Score wall,Overwritten F1 Score wall,Normal F1 Score fence,Overwritten F1 Score fence,Normal F1 Score pole,Overwritten F1 Score pole,Normal F1 Score traffic light,Overwritten F1 Score traffic light,Normal F1 Score traffic sign,Overwritten F1 Score traffic sign,Normal F1 Score vegetation,Overwritten F1 Score vegetation,Normal F1 Score sky,Overwritten F1 Score sky,Normal F1 Score person,Overwritten F1 Score person,Normal F1 Score car,Overwritten F1 Score car,Normal F1 Score truck,Overwritten F1 Score truck,Normal F1 Score bus,Overwritten F1 Score bus,Normal F1 Score motorcycle,Overwritten F1 Score motorcycle,Normal F1 Score bicycle,Overwritten F1 Score bicycle
143_sWvOSoDyprI,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21744297688287473,0.3563976587753361,0.09176555642570973,0.09619100683199498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953306300368652,0.9961331607938958,0.9232095684370714,0.9210513385202335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6129900851279851,0.7213812038735334,0.11731656290813049,0.12072573078966123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25384410743236197,0.4173516768480367,0.2994880019014796,0.3232413782720961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34963904812476965,0.5236118525388861,0.1676732343654919,0.1750571204264141,0.0,0.0,0.0,0.0,0.0,0.0
263_sDUQIpAOpvs,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33180235034058786,0.3463708824910017,0.0,0.0,0.0,0.0,0.0,0.0,0.2588088521868046,0.26081941005484716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9730949868373275,0.9717760494678198,0.0,0.0,0.0,0.0,0.0,0.0,0.9935008382693354,0.993362928070534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38729285456205104,0.3968381492678765,0.0,0.0,0.0,0.0,0.0,0.0,0.5754978871261047,0.5587427340628013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7042536614960632,0.7541476448900116,0.0,0.0,0.0,0.0,0.0,0.0,0.3665452012602402,0.3876216819379601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4767353227208833,0.49834960976851406,0.0,0.0,0.0,0.0,0.0,0.0,0.37928278979649316,0.38182118453705804,0.0,0.0
1591_Pb69KxxAad8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2467832650279193,0.17735212523740498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9170587966810203,0.9337324670746142,0.8083726014202611,0.7913141195134847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975922217288412,0.997792703853439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24708740564196538,0.17752377416855983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37712141189793597,0.28465042072089625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199_ISXf3Hvmz4I,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15629052717860764,0.03400456553328037,0.10224465268540461,0.04433155166647576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871654393596546,0.8917515703027463,0.44954649838330374,0.4133893156373748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17656987099178906,0.07046375481871821,0.9398244979918244,0.9108357643163131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38145736505448136,0.07986699098314232,0.1031222139623645,0.04456302863496719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2233149083189279,0.05986794691591842,0.1679116616972051,0.08232956627884834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112_0OB2IP1enjU,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3670067763286165,0.3187637120513139,0.16432923274802252,0.244574899168692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9357246029922386,0.9176709542866623,0.9735465198863639,0.977273082386364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37205288130672126,0.3206091739974159,0.19214066272714903,0.25015569956212996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9607151453509646,0.979201735097475,0.4738093467288183,0.7025846609065562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5318342114575974,0.4803751676811674,0.24287933954034224,0.342670158754213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525_l7eYX2vQX5s,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5656365191194253,0.4741829249525673,0.8577205016466148,0.8484039771120555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9638697973402318,0.9465708897853121,0.9644095945669937,0.9618477420626815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6242437719519364,0.5105112768621497,0.9150113943576232,0.9054575306747067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8594948176368237,0.8733687193425448,0.9330502485605355,0.9318749777341021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7185741024747718,0.641017218604944,0.9230532223843378,0.9177400790918848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788_PcRbkaesKXI,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921411918060323,0.405163801835698,0.22224676827655387,0.2247977818896019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9684443855024002,0.9688084003188168,0.5395567668618373,0.5393782020186544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5137261682756035,0.5141473815770711,0.23185556937443352,0.2330771836891583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8183095277565806,0.8300560453713425,0.9592650852122283,0.965197073073886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5086475378202322,0.5269859882635757,0.3562975529025445,0.35916666991524293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409_7LqAJoD-PpA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970_GqYLLleNPH0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6858157735480811,0.5888747177620257,0.7141092978173315,0.7110299630602629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976914200286595,0.9970788437867433,0.9002965749314134,0.8978571673525375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8129954468586266,0.742924426590418,0.7255665556367834,0.7171936172801913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8096020982429009,0.6948445481630158,0.97880207741015,0.9881716915498656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7995207295376774,0.6980786844887216,0.833066167852889,0.8309843143470869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090_B2m0ExqAGCo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630222759294519,0.10316205165126457,0.18840404305802969,0.3124386504473976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182741308858398,0.9179722222222224,0.916958550347222,0.927268108603395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8027526974893214,0.6478016958271534,0.9807944347440068,0.9030097933259528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06366478967610674,0.10659987164162538,0.18905252757637925,0.320507033139849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10902002222724715,0.17543099108428836,0.29635787925099627,0.46913591479545186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33_qEvYDmF1Lx4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471615604398664,0.5582799391418866,0.11262389218709501,0.043172387780654235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7931361282703487,0.8109661407864984,0.8676485031088502,0.8601336149467058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7890513785881038,0.7336853778789575,0.6721871386668802,0.6192740169094845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5390995018634995,0.7021907117074773,0.12353579631108882,0.045477700289917496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6368603433555625,0.7145166402152688,0.184919239819378,0.0790570468422893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_ZiZqE1bZ8lU,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3028882140075644,0.29808278354295825,0.6589167866106358,0.6386405477588005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996698923547284,0.9963258546872164,0.9980114354263117,0.99768497419946,0.0,0.0,0.9933379147376543,0.9933379147376543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45010751304728414,0.38926721552988075,0.7367546175526012,0.7077921560417607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5191267120569656,0.5808268843640623,0.8160473332288765,0.824731222950367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583846009629585,0.4537530429944509,0.7674166643859778,0.7543440642368384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556__gQKvfdiRIU,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5190256592653167,0.464506252744064,0.40129371443791956,0.3944330418089565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9759991415026139,0.9692236637679347,0.9948730341325405,0.9938741538650392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5235850784112014,0.46693773581055026,0.7600725991107037,0.6340622809071587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8615263561255626,0.8647401977792947,0.4187517324724262,0.43174123841412604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6359248381829761,0.5942795739429388,0.4922650631054643,0.4738107663686463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973_mR2XdB78n64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3334291637469426,0.08782506623642619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9504438228738002,0.9321116147976684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6029557637630457,0.2847938157213958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38581831599061694,0.10148565692332201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45357638708242004,0.14500381817936345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262_eFIlRyo2SEo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3856048654553223,0.3395549955348748,0.34823690258475093,0.4299538307644907,0.0,0.0,0.0,0.0,0.05158218685740376,0.06934549921317329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9233287916751456,0.9068183114146657,0.9332214011554291,0.9427780216758905,0.0,0.0,0.0,0.0,0.9561226961454828,0.9574745181903646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999694766120853,0.3452829869776572,0.8712593403812969,0.8855379805597503,0.0,0.0,0.0,0.0,0.8565478001344334,0.37884629505145495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9317216951721191,0.9484115423587305,0.371183858610691,0.46035760044315377,0.0,0.0,0.0,0.0,0.05197347266026298,0.07283728891587767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5507203860738985,0.5047149727204008,0.4935804523234286,0.5930964832111525,0.0,0.0,0.0,0.0,0.0910506250923267,0.1177171430175194,0.0,0.0
144_sfMAYSaMA-w,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
